0.27975,0.14107,0.068721,0.09233,0.091437,0.11501,0.10895,0.12029,0.10128,0.065164,0.095747,0.29997,0.18332,0.1,0.050008,0.13333,0.083336,0.050008,0.016681,0.066672,0.016681
0.10076,0.0079879,0.0055999,0.0092535,0.014355,0.029978,0.062203,0.14525,0.22316,0.18807,0.31414,0.021748,0.021748,0.010879,0.043484,0.032616,0.043484,0.11956,0.22825,0.07609,0.40214
0.024073,0.12367,0.066046,0.087411,0.094541,0.11596,0.12256,0.12246,0.10456,0.066109,0.096674,0.13805,0.067341,0.090909,0.067341,0.13131,0.10101,0.11111,0.11448,0.10774,0.070708
0.062994,0.03722,0.0232,0.033889,0.042741,0.069275,0.11335,0.17342,0.19103,0.13233,0.18354,0.011374,0.011374,0.045461,0.056823,0.056823,0.14772,0.26135,0.19317,0.09091,0.125
0.01973,0.062592,0.027728,0.034025,0.036613,0.053993,0.085755,0.14413,0.1618,0.12989,0.26347,0.085366,0.047562,0.047562,0.035367,0.050001,0.064635,0.12195,0.17561,0.14024,0.23171
0.017512,0.29658,0.1329,0.14287,0.13497,0.12727,0.071614,0.039548,0.021599,0.01225,0.020401,0.30036,0.13187,0.14286,0.13187,0.10256,0.065935,0.05861,0.040295,0.0036665,0.021981
0.25279,0.038418,0.030495,0.042568,0.053252,0.10075,0.17662,0.22161,0.15346,0.085127,0.097697,0.085715,0.0449,0.065308,0.11429,0.21632,0.23673,0.11429,0.085715,0.012248,0.024493
0.01119,0.27047,0.11499,0.12075,0.11237,0.11595,0.081549,0.062962,0.044932,0.028429,0.047593,0.22911,0.12938,0.10512,0.12129,0.14016,0.09434,0.061996,0.051214,0.01887,0.048519
0.079562,0.059461,0.032108,0.042587,0.050496,0.070897,0.1034,0.15119,0.17043,0.12459,0.19484,0.013901,0.055562,0.069449,0.069449,0.069449,0.069449,0.13888,0.26387,0.097223,0.15277
0.0029769,0.057495,0.025034,0.032287,0.035045,0.048477,0.068105,0.11741,0.15932,0.14441,0.31242,0.047827,0.022827,0.025001,0.032609,0.04674,0.071739,0.12283,0.175,0.1413,0.31413
0.15487,0.4156,0.11552,0.10463,0.066526,0.061174,0.044306,0.047053,0.040022,0.03252,0.072644,0.63784,0.068971,0.034494,0.068971,0.017256,0.051732,0.034494,0.051732,0.017256,0.017256
0.036767,0.077112,0.039288,0.050372,0.057274,0.075061,0.10321,0.14285,0.15596,0.11444,0.18443,0.125,0.015638,0.046883,0.062506,0.062506,0.062506,0.15624,0.14062,0.14062,0.18749
0.011174,0.033198,0.016036,0.022267,0.026574,0.038875,0.059945,0.11591,0.1744,0.16562,0.34719,0.029662,0.019775,0.01695,0.029662,0.05791,0.056498,0.088983,0.15819,0.16384,0.37853
0.17189,0.051718,0.026887,0.035823,0.043265,0.063036,0.09408,0.14733,0.1783,0.13601,0.22355,1.2657e-05,1.2657e-05,0.012669,0.037983,0.012669,0.075952,0.15189,0.25315,0.10127,0.3544
0.039657,0.042953,0.025737,0.037242,0.046053,0.071333,0.11141,0.16891,0.18392,0.12748,0.18496,0.045458,0.01705,0.011369,0.039776,0.045458,0.10227,0.19886,0.25567,0.13636,0.14772
0.092614,0.12336,0.04937,0.058489,0.057542,0.067467,0.080958,0.11107,0.13157,0.1082,0.21198,0.11764,0.09804,0.058832,0.019624,0.13725,0.078436,0.13725,0.058832,0.09804,0.19606
0.060646,0.011254,0.0077914,0.012444,0.018528,0.038421,0.075027,0.16103,0.2293,0.17744,0.26877,4.3858e-06,0.0087759,0.013162,0.021933,0.0087759,0.043862,0.15789,0.32017,0.21052,0.21491
0.10383,0.058917,0.035554,0.048135,0.058424,0.088593,0.12096,0.16008,0.16081,0.11162,0.15691,0.022433,0.017711,0.018891,0.031878,0.036601,0.09327,0.15348,0.25974,0.15112,0.21487
0.28232,0.05169,0.026912,0.03587,0.043327,0.063199,0.094383,0.14764,0.17842,0.13587,0.22268,0.038464,0.076924,0.1,0.12692,0.15384,0.11923,0.15,0.088462,0.057694,0.088462
0.075788,0.084915,0.035043,0.043125,0.044811,0.058724,0.07406,0.11429,0.14852,0.12954,0.26697,0.071431,0.03572,0.017864,0.098214,0.089287,0.071431,0.16071,0.16964,0.125,0.16071
0.007691,0.10236,0.042033,0.050518,0.051243,0.064882,0.079145,0.1149,0.14125,0.11888,0.23479,0.11199,0.047432,0.064559,0.054019,0.075099,0.085639,0.10013,0.13043,0.094862,0.23583
0.0096434,0.072307,0.029381,0.03683,0.038471,0.050948,0.066095,0.10918,0.14921,0.13807,0.30951,0.088768,0.039856,0.043479,0.036233,0.047102,0.05616,0.13043,0.14674,0.1413,0.26992
0.021934,0.0065273,0.0045367,0.007714,0.012229,0.026712,0.056178,0.13897,0.22368,0.19299,0.33046,0.018031,0.0099401,0.016413,0.02196,0.040916,0.061951,0.13199,0.19672,0.18886,0.31322
0.12818,0.048024,0.020677,0.027128,0.029642,0.041521,0.059649,0.11009,0.15687,0.15176,0.35465,0.042865,1.4284e-05,1.4284e-05,1.4284e-05,0.014298,0.057149,0.085716,0.19999,0.25712,0.34282
0.0092139,0.020438,0.010227,0.014692,0.01883,0.030289,0.04961,0.10812,0.17392,0.17399,0.39988,0.025909,0.015546,0.0051838,0.015546,0.03109,0.051815,0.10104,0.17098,0.20207,0.38082
0.14157,0.051146,0.026661,0.035579,0.04304,0.062895,0.094103,0.14766,0.17881,0.13635,0.22376,0.026792,8.9278e-06,0.026792,0.0089367,0.0089367,0.071431,0.11607,0.2857,0.20535,0.24999
0.027616,0.048478,0.026135,0.03484,0.042501,0.062592,0.095531,0.15068,0.18182,0.13739,0.22003,0.03774,0.018873,0.031451,0.056607,0.056607,0.056607,0.12578,0.18867,0.19496,0.2327
0.038721,0.14834,0.06743,0.077988,0.081601,0.096475,0.10214,0.11328,0.10922,0.077302,0.12622,0.11602,0.077349,0.093923,0.060776,0.11602,0.15469,0.077349,0.088398,0.055251,0.16022
0.11241,0.033471,0.013317,0.01793,0.018885,0.027082,0.040773,0.088178,0.14109,0.15777,0.4615,1.6664e-05,0.066672,1.6664e-05,0.016681,0.016681,0.050008,0.1,0.13333,0.18332,0.43328
0.16072,0.032142,0.023326,0.035684,0.046015,0.079675,0.1329,0.19092,0.19353,0.12197,0.14383,0.012998,1.2985e-05,0.012998,0.06494,0.1039,0.19479,0.33763,0.14285,0.077925,0.051954
0.081058,0.043912,0.029561,0.037279,0.045371,0.092961,0.15511,0.21399,0.17112,0.095443,0.11526,0.027324,0.032789,0.016396,0.035521,0.057378,0.12295,0.18033,0.15027,0.17213,0.20492
0.069171,0.14134,0.060341,0.070732,0.070248,0.081447,0.09089,0.11332,0.1201,0.090866,0.16071,0.1,0.12,0.080004,0.040012,0.1,0.040012,0.1,0.12,0.080004,0.21998
0.024539,0.13808,0.081716,0.10977,0.11109,0.12711,0.12173,0.11344,0.081299,0.049621,0.06614,0.12419,0.1371,0.12097,0.13226,0.10968,0.098387,0.1,0.07742,0.045162,0.054839
0.095127,0.056195,0.029961,0.039502,0.047094,0.066867,0.099299,0.15012,0.17408,0.1296,0.20728,0.038469,0.051288,0.11538,0.064107,0.089745,0.076926,0.1923,0.1282,0.076926,0.16666
0.098474,0.020385,0.010729,0.015269,0.019262,0.032489,0.056895,0.1218,0.17928,0.17184,0.37206,0.037748,1.8864e-05,0.037748,1.8864e-05,0.018883,0.094341,0.13207,0.20753,0.075476,0.39617
0.16448,0.31231,0.14762,0.14645,0.12009,0.10485,0.061781,0.044616,0.024568,0.015174,0.022539,0.44994,0.13333,0.033344,0.13333,0.083336,0.033344,0.016681,0.016681,0.066672,0.033344
0.040665,0.070849,0.035264,0.04513,0.052013,0.070004,0.097428,0.14148,0.16309,0.12239,0.20236,0.067798,0.025427,0.02119,0.033901,0.05085,0.067798,0.11441,0.22033,0.15254,0.24576
0.1387,0.23315,0.10873,0.12332,0.1257,0.13473,0.097044,0.065415,0.043723,0.026073,0.042107,0.075002,0.075002,0.15625,0.1125,0.16875,0.16875,0.11875,0.075002,0.018755,0.031254
0.0063448,0.051614,0.028064,0.037439,0.04488,0.064777,0.098959,0.15288,0.17747,0.13236,0.21156,0.062928,0.026084,0.044343,0.047604,0.073362,0.099446,0.1389,0.15259,0.12227,0.23247
0.019223,0.16422,0.080962,0.097712,0.10075,0.11453,0.1052,0.10371,0.089929,0.056294,0.086684,0.14742,0.090586,0.094139,0.078153,0.11012,0.15453,0.1048,0.063944,0.062168,0.094139
0.19348,0.10265,0.045918,0.055974,0.060917,0.075805,0.094363,0.12592,0.14369,0.10852,0.18623,0.012965,0.011113,0.01852,0.014816,0.035186,0.10556,0.18704,0.24074,0.16852,0.20555
0.047412,0.054621,0.027517,0.035942,0.042845,0.059993,0.089101,0.14232,0.1741,0.13624,0.23732,0.070867,0.056431,0.074803,0.045932,0.076116,0.11024,0.1273,0.13911,0.099738,0.19947
